"File Path,Class"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3iUj5rHybUM_000027_000037.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3c7V2lYS6GI_000072_000082.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3aoUDSS02TU_000213_000223.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3e5BWhYylUw_000001_000011.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3jxJPkqEyr8_000194_000204.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3hWwVLG5Hqo_000005_000015.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3gqrHxJlvYI_000005_000015.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3WxwfDYw0gg_000382_000392.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3_jHpusqqHc_000068_000078.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3Y-ayBtXUMI_000004_000014.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3VccalarFTU_000980_000990.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3UrUhMuWwfY_000032_000042.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3fdjanL3iic_000014_000024.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3Z5RUDfWamM_000037_000047.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3cxPpNfts8s_000047_000057.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3ao5OURq11M_000009_000019.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3gYygHv3NP8_000092_000102.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3bN2sFeQF74_000000_000010.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3hitZR7Tq6Y_000069_000079.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3e6ILIUot8g_000019_000029.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3j2F5zpUnaM_000177_000187.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3hyA6tl4I-0_000004_000014.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3f-4cQcwRx4_000075_000085.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3W1si4a4jXQ_000209_000219.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3hlX_Dz6BMk_000011_000021.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3ZekGr9Z_RY_000013_000023.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3YKe5olZ8_U_000020_000030.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3aofTJDjTMQ_000001_000011.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3_DQCR-2Mos_000003_000013.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3aDkBDr3FHg_000013_000023.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3hGYfrgI6uA_000000_000010.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3WMPwvJ1Si8_000313_000323.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3ZBE4qryr6I_000040_000050.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3ds2-v0KraY_000018_000028.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3UtxyupRZm8_000002_000012.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3frxNhP4AV0_000068_000078.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3ciHJ8-3toY_000000_000010.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3UrQPeZHHsk_000013_000023.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3dI04DeYswE_000000_000010.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3dc4La71DzU_000257_000267.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3_EvaENFaXI_000002_000012.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3ZPOYanMF1U_000011_000021.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_16/3gS3cc9zR00_000047_000057.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3neLDVByGoM_000300_000310.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3shQLYvAwsk_000011_000021.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3squOxNZqYA_000011_000021.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3zKMQtF2PKw_000002_000012.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3sDNdTTzLlA_000063_000073.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3zyVeCRO3JE_000000_000010.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3ylk2NJAXmY_000009_000019.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3osTN1LaaiA_000001_000011.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3tFTLlwuGZU_000004_000014.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3kvbqTYc0N4_000029_000039.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3yzVVN43Z5o_000098_000108.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3wHaxp4tAvE_000028_000038.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3pQ5uDFWHLw_000081_000091.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3lwirYjkBmk_000603_000613.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3mQPKkRWfRA_000058_000068.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/40Zx2rHvvTg_000057_000067.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3u0Dh2rlKmk_000005_000015.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3viJ1VBHoMU_000009_000019.mp4,4"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3o5TKzk-rcE_000148_000158.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3yAL65EeIOI_000004_000014.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3xY5bJ2nQR0_000429_000439.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3xU8x8zHMKo_000112_000122.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/400zFLNYcvg_000002_000012.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3w6DahGVwn4_000005_000015.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3zR-tbonQeo_000020_000030.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3yU7dxCCFcQ_000009_000019.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3lqRo6vLYRU_000226_000236.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/40G3Lww9n00_000010_000020.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3wy0JHZ9ca0_000027_000037.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3qfriWaC5Wg_000073_000083.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3y8o_McqeVQ_000011_000021.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3wz9nZVzIX4_000004_000014.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3xOELSkEWGo_000194_000204.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3rlX4wVOxcY_000001_000011.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3yfppu7DNW0_000046_000056.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3puGWzfuCDY_000006_000016.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3prZK1rUGz8_000002_000012.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3zGbH_b1Vxs_000119_000129.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3uyAlJapacY_000011_000021.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3vKN-4td4SM_000047_000057.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3ynr2vhRi5E_000059_000069.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3oJ1sVu5SLw_000014_000024.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3xCvw0KKUEs_000106_000116.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3ztap08z-9U_000019_000029.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3pvL15tcdpA_000097_000107.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/40p0AUzdGEs_000080_000090.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3rIAwXYHQlA_000001_000011.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3oRywNvm1lk_000007_000017.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3p_e7nLSe44_000017_000027.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3zzuWfnEvb8_000028_000038.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/40G_yVdDq0Q_000282_000292.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3mIgWeUUgWo_000032_000042.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3nLHvuWnQBE_000054_000064.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3l0QlL70BVk_000154_000164.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_17/3x8PU0RF1iE_000000_000010.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4GiUmLLcub0_000007_000017.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4GtqaxwORHQ_000003_000013.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4BFTtVxX_o0_000032_000042.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4GL7GAiXYsg_000010_000020.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45IqCCq4VnQ_000002_000012.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/48aOrZUJqzQ_000062_000072.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4EeeNH_C7JU_000004_000014.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/488WeEkrWbY_000074_000084.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/48mwlLM5AYI_000009_000019.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4FakWQUG9z8_000263_000273.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4EW07zO7pM8_000011_000021.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/467Cvg2sNPw_000021_000031.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4ACa-kMXYPY_000078_000088.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4I0wxMetcvc_000335_000345.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/44ISRNmN3CY_000031_000041.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/49bxKWnDI4M_000280_000290.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4Ci6ToQuACU_000014_000024.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4CAzUHaBvOA_000042_000052.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45jK72yloio_000025_000035.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45HyJMg11-M_000004_000014.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4DM8Oqmhf2c_000123_000133.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/467S78fAjbI_000007_000017.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/42HQe4Vknhc_000004_000014.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/41cGS3WbMHI_000016_000026.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4HQ1BGkiqtw_000117_000127.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/49wtc57t1sA_000000_000010.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/48DxP4YncJU_000020_000030.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4GyxcFSn-Qo_000030_000040.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45HP71WKfo8_000071_000081.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/47nNA6THdQ0_000025_000035.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4C08IHzbf_s_000013_000023.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4HiGA5p2M4I_000171_000181.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4685GDBFIXc_000385_000395.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/49AidoCnuRg_000149_000159.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4ByzZk5Kdz0_000052_000062.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/41cGmeUhNHQ_000010_000020.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4FuiEjIJBQc_000003_000013.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/48juxBzKwnM_000047_000057.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/44SKidNaidQ_000003_000013.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45M0fWPtpzs_000657_000667.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/41rNugUFzFQ_000010_000020.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4AEdWodlhrk_000028_000038.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/467OwJFHBdU_000039_000049.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4BMSrm0QOt0_000001_000011.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45OT0LXHdTU_000055_000065.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/45YUO0sLQYI_000047_000057.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4H69WZF_oro_000003_000013.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/44kKAz1_V7w_000031_000041.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4FiW-D6u5FM_000023_000033.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/47f8h3r_ufA_000003_000013.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/46fxu1EgVV4_000541_000551.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/44c-NQ-7dfA_000182_000192.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4DN8LUSBB-8_000028_000038.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4GgTYaoAdZI_000004_000014.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4Aj6v680bak_000002_000012.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4BtLYLmq9rA_000002_000012.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4HXFPEw94Y4_000014_000024.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4A3lg2hj8-E_000101_000111.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/477O_qHAX1A_000001_000011.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4HrNsYCV-nc_000060_000070.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4BD21OzmgMA_000009_000019.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/456Ep7tqQJw_000089_000099.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/4DZ4IChKNlY_000111_000121.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_18/42E-tF-6PWU_000073_000083.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4UmjI-efr9E_000010_000020.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4R3ErGt6O0Q_000169_000179.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4MKpXcPA0rs_000000_000010.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4OT7DEf8rCw_000000_000010.mp4,4"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4S267w3kn0g_000188_000198.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4NCc7yy3lb0_000041_000051.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Kj8IljVt_8_000025_000035.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XNMerl23m8_000058_000068.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4MvD3fTqQzk_000000_000010.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Zkc8bSDjxw_000110_000120.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Q6sVJuaP9M_000000_000010.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XIAigaVg28_000099_000109.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XVcnWNs6Lk_000015_000025.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4SKWFOXYm5Y_000030_000040.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Rs1WGszlyM_000000_000010.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4OBvQnHz5R0_000083_000093.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4JCj3i0v6OU_000027_000037.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4L6GNHkHIFM_000057_000067.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Wk_y1vjEFs_000000_000010.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4RnESsuZY_8_000002_000012.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4K55eb2UUeA_000012_000022.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4U_57DOQ3uQ_000103_000113.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4M023gyftN8_000004_000014.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4VLWYdOpFO8_000015_000025.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4J8i332i1NU_000005_000015.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4NE-SRQwQpk_000061_000071.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4PLXB4hEMi0_000018_000028.mp4,10"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4QYFdmkNZWw_000030_000040.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Td0nxMAJ_U_000076_000086.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4Z-g24xDEfg_000231_000241.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4JsQpQwHp9Y_000011_000021.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4N3WVWY54Dw_000004_000014.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4TanrR9F0pw_000002_000012.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4RcXYjaJvYs_000116_000126.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XvfH-J9efw_000011_000021.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4YjZ54W-DeM_000576_000586.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4ZvCz8nw16E_000005_000015.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XjmlocldaQ_000002_000012.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XriICDRGBg_000013_000023.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4NYm21w-qKQ_000002_000012.mp4,3"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4U4J5cXwDQo_000170_000180.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4OfKLh2G3pE_000198_000208.mp4,16"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4XBlHZPceO8_000198_000208.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4SaXtrtVIAU_000078_000088.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4UR1Q8yp9tM_000017_000027.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_19/4RJoHJfy4NU_000015_000025.mp4,19"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4eg--Aie8mc_000592_000602.mp4,1"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4aH6lD73iIw_000038_000048.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4cMSPLixfG4_000010_000020.mp4,7"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4km04ewDLuY_000021_000031.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4oIF6BsB9CM_000134_000144.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4hAjLSy9Njc_000068_000078.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4pQcr5qZGB4_000254_000264.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4ny8rR1hesU_000053_000063.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4p-7jLPkk0g_000001_000011.mp4,20"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4qSwcwXOnbs_000001_000011.mp4,11"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4i7Lh-5KRhE_000359_000369.mp4,9"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4j1Xb4_R5IY_000029_000039.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4k4XQca5bfo_000014_000024.mp4,5"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4kucheWTE8c_000004_000014.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4aCEb-QEd9c_000000_000010.mp4,0"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4bl8pHHizyU_000010_000020.mp4,18"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4fB_nycL6Vs_000007_000017.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4cdPdcswPUM_000335_000345.mp4,6"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4lh9ZTwp7uU_000124_000134.mp4,8"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4mqRn1pDtgM_000009_000019.mp4,2"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4iOfDI6cdUY_000010_000020.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4bHVDRU04Mk_000003_000013.mp4,12"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4eeNvKKAY-c_000101_000111.mp4,13"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4qylwgVL0yo_000022_000032.mp4,17"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4bzTo19SOxU_000001_000011.mp4,14"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4jJeXFAbDpU_000036_000046.mp4,15"
"/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_20/4hu7MKRbgWY_000003_000013.mp4,3"
