path,class
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69bcRm3wbhE_000074_000084.mp4,224
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65jpcwYPNI4_000022_000032.mp4,334
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xXtlRSJ2rw_000010_000020.mp4,340
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5ujkXanBXrU_000051_000061.mp4,205
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60CjNbsM2Jk_000001_000011.mp4,330
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/636t6paiKyc_000203_000213.mp4,126
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61oSwxR8ngo_000103_000113.mp4,250
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6Aec_DfYacI_000012_000022.mp4,385
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5x5egZZpZzY_000035_000045.mp4,50
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vMZB5KlBqs_000084_000094.mp4,383
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AsOhq1EXWI_000846_000856.mp4,2
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AQqdYB3Vmc_000030_000040.mp4,92
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AQhPpSIlrQ_000174_000184.mp4,47
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/627Jn9TbrHA_000010_000020.mp4,107
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wAf_WWDecQ_000105_000115.mp4,55
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61_BZmKfKB8_000026_000036.mp4,391
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66s9-krVmjY_000020_000030.mp4,322
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5x4j_F7LXEw_000002_000012.mp4,299
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zkiLWi0BmM_000025_000035.mp4,204
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6856cM0_Ca8_000039_000049.mp4,220
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/661M5lOIowE_000053_000063.mp4,336
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67C9Qcv0LGw_000110_000120.mp4,268
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5veWf2yfKmo_000001_000011.mp4,31
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66JVZIi-m3k_000000_000010.mp4,245
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69z17HMfRa0_000180_000190.mp4,226
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68T6VDEeB5U_000011_000021.mp4,150
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60ViMlbXiGY_000023_000033.mp4,20
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vD1HKMmBLs_000041_000051.mp4,115
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5y6QPtJaKoM_000040_000050.mp4,96
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5yanGp-HFnA_000001_000011.mp4,1
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-yN1GJpGOw_000033_000043.mp4,58
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wsPyySztCY_000027_000037.mp4,111
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69qMo-Bv9bo_000010_000020.mp4,257
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63LNAt7lZ_E_000012_000022.mp4,341
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65ci19SpSe0_000033_000043.mp4,186
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67olAg3caTs_000048_000058.mp4,159
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63vfjGcgYZ0_000046_000056.mp4,274
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60CvVlLoBAU_000014_000024.mp4,192
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61Ij4SPbPDg_000015_000025.mp4,387
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/644qq7VryD0_000016_000026.mp4,149
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63QcDbYCDWs_000048_000058.mp4,371
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63vvhqMUUbY_000061_000071.mp4,333
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/656_qrti790_000276_000286.mp4,157
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zqB7Cw5d78_000039_000049.mp4,389
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/665WLw5fHGQ_000035_000045.mp4,156
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zFrWmXrJas_000094_000104.mp4,133
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5w_Y7od9cKM_000048_000058.mp4,133
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68kccxCgbys_000138_000148.mp4,244
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68T1Aa3_KxI_000001_000011.mp4,398
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/697Ef2grJdo_000042_000052.mp4,228
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66XrOQDCLng_000017_000027.mp4,299
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wsI8IJCzFQ_000001_000011.mp4,167
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60Kb2Jp_Qw8_000083_000093.mp4,133
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66sqGNByfw4_000000_000010.mp4,357
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5z9RiYdV5OA_000289_000299.mp4,326
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xXXwwFvRwg_000028_000038.mp4,164
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65D7BikUKSc_000215_000225.mp4,220
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69mRX2VagJk_000018_000028.mp4,116
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61zqIaFg43E_000003_000013.mp4,325
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vn5ytxNY6o_000111_000121.mp4,388
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67yXvymk8p0_000019_000029.mp4,247
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-QyMZa-hFM_000047_000057.mp4,293
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60SJhVhAq9M_000001_000011.mp4,127
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66HjxK-6OgI_000044_000054.mp4,195
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xxLUXBgJ48_000012_000022.mp4,100
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60PiunhJiBc_000046_000056.mp4,388
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64SyyNEbrPU_000000_000010.mp4,209
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/601OxBtt8-g_000002_000012.mp4,321
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60c5qcjWQho_000033_000043.mp4,151
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60D8kKDn44I_000052_000062.mp4,240
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64CniFh4EgI_000034_000044.mp4,227
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62RV8VPLKYg_000004_000014.mp4,253
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5yQ0yBqNd6Q_000003_000013.mp4,66
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xtdTfjPHDU_000069_000079.mp4,187
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63IVgr6I6Bo_000000_000010.mp4,69
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/601v8cwpYrw_000010_000020.mp4,348
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xLrWeRlzUw_000044_000054.mp4,328
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5x4HleECdB8_000141_000151.mp4,334
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xWdN3icKBo_000013_000023.mp4,138
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vsvvC3URCI_000060_000070.mp4,1
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68mtYFZIJbE_000058_000068.mp4,187
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zJttird2vI_000017_000027.mp4,318
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65E3Vcahtf4_000045_000055.mp4,30
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zIQO-Ajvjg_000160_000170.mp4,41
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-dO8xKP-Qo_000011_000021.mp4,273
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5yEAnNblom8_000075_000085.mp4,24
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AAKbAWvfcs_000164_000174.mp4,303
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AMhzs64Hi4_000097_000107.mp4,339
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5uajVlBkmZc_000002_000012.mp4,392
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AmhtqdwCuI_000012_000022.mp4,88
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65ZAEH9HHCU_000076_000086.mp4,321
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-xx6crPGD4_000020_000030.mp4,174
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60BSFNy1JPY_000000_000010.mp4,219
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66-9qNx1z-I_000007_000017.mp4,61
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6BElwB3q6ls_000020_000030.mp4,219
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60iWABUm6O0_000050_000060.mp4,220
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xQzDKxBwKY_000009_000019.mp4,377
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AB7lxVBRcM_000019_000029.mp4,18
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wb_R09tujo_000071_000081.mp4,183
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5ynPiWzH4BY_000017_000027.mp4,199
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-rQVh5nulE_000021_000031.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69qOqfMjBOg_000132_000142.mp4,247
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vdb_6zGpMU_000110_000120.mp4,348
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67E6CdoRHn0_000008_000018.mp4,170
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68eZkdJSWtg_000001_000011.mp4,384
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61DhaE9kdOc_000000_000010.mp4,382
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64J62oGLQ8s_000002_000012.mp4,45
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60j1eG5SWs4_000034_000044.mp4,365
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62KqjBU6tAs_000095_000105.mp4,387
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67yEhn2tVmg_000000_000010.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69QND76brk0_000115_000125.mp4,34
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wimdsi-uqQ_000106_000116.mp4,309
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/601QYDSXvHc_000002_000012.mp4,314
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61w7vf1ChTs_000000_000010.mp4,121
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68Rc4ZKN-6A_000056_000066.mp4,41
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6BLUHPGCj0o_000001_000011.mp4,305
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-UioewCayY_000240_000250.mp4,146
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60siNxokTj0_000000_000010.mp4,367
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-0fyf0jlgQ_000069_000079.mp4,323
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65EExf4wMlU_000020_000030.mp4,204
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5uc2r00SCag_000757_000767.mp4,177
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62ohH50omBg_000118_000128.mp4,89
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61qpmnBpcYo_000053_000063.mp4,270
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63rqIYPHvlc_000095_000105.mp4,127
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wqyzrVOC0o_000292_000302.mp4,7
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5yjgoLZqg2E_000079_000089.mp4,9
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6A7SqJ4QLCo_000084_000094.mp4,100
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6ALj0Nk06JU_000057_000067.mp4,211
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64-EKKZakXU_000072_000082.mp4,337
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AG30hqDAlw_000007_000017.mp4,250
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zho4wakgbc_000052_000062.mp4,159
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6A3RolOKQso_000004_000014.mp4,88
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5y9yOnXkrNU_000145_000155.mp4,75
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68k8hqesAaY_000001_000011.mp4,265
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vnm-4mFGP4_000093_000103.mp4,173
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65NoBEYVaaE_000000_000010.mp4,203
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68beweO4XX8_000008_000018.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65ZruvW3r4s_000030_000040.mp4,140
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wjd6DEpPMw_000001_000011.mp4,291
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wodcf5n4pI_000004_000014.mp4,242
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5unRMP6NqoU_000025_000035.mp4,330
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5un-Vyw7RHI_000266_000276.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68HTNHuPlvE_000071_000081.mp4,141
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AlOIp5rMZA_000059_000069.mp4,363
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AldAfalwJY_000630_000640.mp4,36
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62OwndnYiFc_000033_000043.mp4,381
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64jZW2TU3Us_000014_000024.mp4,203
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69EjBVmJ5IY_000028_000038.mp4,304
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5yRPFfIJMWY_000002_000012.mp4,394
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wFXVGuH30Q_000018_000028.mp4,398
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65Q0CfVr1eg_000006_000016.mp4,114
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61k7dFaqc7Q_000000_000010.mp4,76
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AJ6bq-ZjB0_000002_000012.mp4,46
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60LQJGFO7zs_000002_000012.mp4,151
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-akohlsLsw_000008_000018.mp4,99
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66zkOVhxUB0_000029_000039.mp4,89
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/670PeBgU2sk_000008_000018.mp4,123
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69uTwFbPei4_000176_000186.mp4,146
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AH-AeXxLSw_000130_000140.mp4,80
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68I-DytfO7I_000003_000013.mp4,105
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6BO6uYJmrMc_000021_000031.mp4,282
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6Aegedvfvao_000000_000010.mp4,358
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61ce8GTb6oE_000185_000195.mp4,109
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63qfV___N80_000004_000014.mp4,124
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5uyEX5ib8M0_000276_000286.mp4,205
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6A3aYUfRrpU_000003_000013.mp4,50
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69PFerHrIjA_000028_000038.mp4,18
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5vE0t7FqUSs_000014_000024.mp4,197
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61fTzMf5FN4_000033_000043.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69zzCNqJl_I_000029_000039.mp4,115
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61dpykxqid4_000047_000057.mp4,102
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/633pEZwOPfY_000011_000021.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66wCDXPsmxI_000000_000010.mp4,357
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5uui1G6cy18_000141_000151.mp4,6
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61RVcYfpKEU_000017_000027.mp4,210
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64vRd9Jx0lM_000003_000013.mp4,30
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xkaMQngs5Y_000229_000239.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5z_SMuFZzh4_000333_000343.mp4,59
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63sZ8IniApE_000328_000338.mp4,130
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zPEo-RblNA_000056_000066.mp4,399
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67HqQlDVxWU_000004_000014.mp4,243
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68O-3HZwOmw_000294_000304.mp4,354
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63PLL5HEAn8_000153_000163.mp4,73
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60gOU9WJ75c_000008_000018.mp4,242
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69E-nvwuPjc_000087_000097.mp4,394
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AsBPpjtBPM_000031_000041.mp4,393
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63M4BBkuG_E_000001_000011.mp4,255
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xHrodbufm0_000030_000040.mp4,212
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63vVkM3mnRc_000004_000014.mp4,169
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67idk6vjD4I_000003_000013.mp4,356
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69Qvt9HwCjA_000039_000049.mp4,5
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/65UJyMc0FVo_000037_000047.mp4,343
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-rXOuJJN2A_000116_000126.mp4,251
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-wTF1DviBg_000026_000036.mp4,116
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64N3jdqny2k_000495_000505.mp4,36
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60PPdWEp0ec_000055_000065.mp4,12
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61C4TPNs7iA_000052_000062.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/687FIaOtFYo_000011_000021.mp4,273
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60SrWkDNYMM_000003_000013.mp4,150
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69RyHJpLFII_000044_000054.mp4,340
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63BSzfCqOvg_000019_000029.mp4,124
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69Ui3n3mol8_000011_000021.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zNz4gQtbDI_000051_000061.mp4,348
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/61Q8AhhkENc_000017_000027.mp4,308
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5z0yLTMzdd0_000009_000019.mp4,346
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zgmlrE04Fc_000003_000013.mp4,242
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6716kCCnInY_000106_000116.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xKu_5T0qg0_000397_000407.mp4,43
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69Qg4dJMfp0_000016_000026.mp4,164
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-bmH4gZJ8Y_000106_000116.mp4,124
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69c7QqDvzE8_000012_000022.mp4,375
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69-9FTq7WZ4_001322_001332.mp4,205
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63B_KSGgbgU_000008_000018.mp4,153
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6AJbKKSnSZw_000019_000029.mp4,233
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wFiIjgh3do_000003_000013.mp4,156
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62OtsqLJMkY_000018_000028.mp4,224
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zj1Yy6Q_NY_000048_000058.mp4,246
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wQ1-2_LlIQ_000007_000017.mp4,108
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6BG-jTk4LAI_000001_000011.mp4,150
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-zZ7AIzwPo_000012_000022.mp4,319
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/67_z9CMbwFc_000015_000025.mp4,330
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-DrJ3k6PEk_000183_000193.mp4,24
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-vfoPOXcgc_000001_000011.mp4,74
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66FVg1RDtYE_000441_000451.mp4,225
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zOi-8krTH8_000013_000023.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6Aucl57DaAc_000011_000021.mp4,364
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64TJxH14RNE_000025_000035.mp4,166
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60ztNmktSiY_000046_000056.mp4,250
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/68X43mHYhHI_000013_000023.mp4,383
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wzhc9A1ALs_000000_000010.mp4,122
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62ZoRgTg5rU_000016_000026.mp4,68
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/62GnO30E4Ag_000003_000013.mp4,182
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/69tYQ1hdu44_000205_000215.mp4,354
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5xtphhM4F3k_000596_000606.mp4,29
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/633IuPt8VYA_000147_000157.mp4,222
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60SOu-3KrfY_000108_000118.mp4,84
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/63it-LtqcBE_000504_000514.mp4,387
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/64B_NOXs7M4_000561_000571.mp4,264
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/60ycdjDHD84_000002_000012.mp4,62
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66fVZo6GLUE_000157_000167.mp4,399
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/66N416KcgOo_000531_000541.mp4,223
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/6-cmc8N_WUc_000007_000017.mp4,219
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5wh3GfJsL8Y_000001_000011.mp4,151
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5v78HEwPGVQ_000000_000010.mp4,233
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_25/5zNShqQfl24_000031_000041.mp4,273
