path,class
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0B7YiFODRFA_000087_000097.mp4,276
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00RgI9DqlUY_000003_000013.mp4,105
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03xO1H48Kas_000055_000065.mp4,210
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04yg5hd7NPY_000285_000295.mp4,181
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02QplMWeNhU_000158_000168.mp4,70
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06PWAHq3ku8_000050_000060.mp4,283
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07HFe-JXPa8_000004_000014.mp4,18
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02cf0dHwJo0_000065_000075.mp4,317
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01syXbfLri0_000057_000067.mp4,258
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01pCJBEhn08_000017_000027.mp4,316
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00-bv7CYBwE_000031_000041.mp4,271
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06HpOpJpJUU_000017_000027.mp4,125
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wYhOy5qenw_000135_000145.mp4,390
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05ZeQGrMm8o_000016_000026.mp4,366
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01GY6zbJkks_000076_000086.mp4,91
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08grtKkqwvY_000112_000122.mp4,348
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/081YeOmMfRg_000005_000015.mp4,308
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wC0HYVOAsY_000192_000202.mp4,32
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02RH7-KlqVw_000057_000067.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vFkMmod2K8_000068_000078.mp4,370
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AkbM87mj-Q_000056_000066.mp4,301
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04TLY-78Mcs_000147_000157.mp4,379
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vM7jvcAamk_000190_000200.mp4,220
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02lHl-AlVZw_000000_000010.mp4,276
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03_0e8ajUZI_000014_000024.mp4,37
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02LscLZmmOE_000002_000012.mp4,227
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06yuBTzN910_000004_000014.mp4,333
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05LoBjA87go_000079_000089.mp4,270
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08NMp2fCMk8_000001_000011.mp4,366
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xuVfmYKSsE_000006_000016.mp4,273
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04vBydt4aKw_000032_000042.mp4,247
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08sAVLdsWI4_000013_000023.mp4,48
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-x4Vr_gXCeE_000002_000012.mp4,262
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/077R-u2-rdA_000145_000155.mp4,346
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03myzLkvb_E_000053_000063.mp4,349
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06FKXtuErCc_000078_000088.mp4,12
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01QDOZFrXLo_000002_000012.mp4,189
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xpPr5rKOGs_000000_000010.mp4,291
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zGmcpEDruE_000084_000094.mp4,371
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09xhRsuGvFs_000148_000158.mp4,264
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04OT3obZkbY_000003_000013.mp4,319
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09pjrAvRdYw_000059_000069.mp4,234
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09XhSLJQ7OU_000076_000086.mp4,194
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/010-V-VDIjg_000046_000056.mp4,128
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00Lty3r6JLE_000071_000081.mp4,83
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yoVvwigll4_000013_000023.mp4,192
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05xP6F491V8_000060_000070.mp4,245
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01aSfS5NHEQ_000444_000454.mp4,80
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BnTZBPrn3Q_000347_000357.mp4,41
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vg0_9qr9LQ_000126_000136.mp4,219
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02zBQozJWRQ_000001_000011.mp4,36
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/070Luq2Vqo0_000017_000027.mp4,330
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-PANRCCgl4_000115_000125.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0A-rAXxPwdY_000339_000349.mp4,63
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01YAm_0nsBw_000010_000020.mp4,389
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09iXwL2KL2I_000132_000142.mp4,257
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wO5zdeshfY_000054_000064.mp4,192
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-v_iMUMMX6g_000050_000060.mp4,180
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-ygjTvEdGJ0_000140_000150.mp4,204
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/049Oz5Mk9YE_000242_000252.mp4,369
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wa9wu7bCJ0_000240_000250.mp4,146
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yyMo4ck_GU_000001_000011.mp4,6
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09AinCnKAE8_000010_000020.mp4,268
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05Ze7_XyfZ8_000011_000021.mp4,87
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07uRPBGZDpY_000184_000194.mp4,315
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vqYOgUJt0E_000103_000113.mp4,229
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04bgnPyXAuw_000062_000072.mp4,278
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04DC9uX15tA_000003_000013.mp4,325
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-y4RMO282vY_000609_000619.mp4,245
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01xWxFyRuzo_000007_000017.mp4,42
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xm4aY55voA_000015_000025.mp4,175
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/074oelUZTNo_000194_000204.mp4,389
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07HsM5RLBcw_000018_000028.mp4,255
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02mrcbrGczQ_000051_000061.mp4,52
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04Ry5x8zCqs_000156_000166.mp4,212
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AvsrPfko0w_000118_000128.mp4,374
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/011cODTrRYs_000127_000137.mp4,186
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09ExGiNUUyM_000102_000112.mp4,175
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09bd5Ow6qOs_000297_000307.mp4,120
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xd3aIXUJuE_000012_000022.mp4,180
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AaQpoTDKmI_000003_000013.mp4,113
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xS1fZSByks_000114_000124.mp4,152
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wumVw8WA2Q_000007_000017.mp4,208
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04ab6rh2Mrs_000104_000114.mp4,40
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/034oZIPd_7Y_000032_000042.mp4,187
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07GR9f0TFp0_000138_000148.mp4,135
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zNl04T-Dhs_000125_000135.mp4,159
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04Q8f9lEzoA_000018_000028.mp4,116
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03FKtpwxQ9c_000172_000182.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06yBwbm-V30_000039_000049.mp4,218
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05ndcBzFxso_000004_000014.mp4,375
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04C-urtV7Hw_000301_000311.mp4,293
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0ACpVoO1I3g_000000_000010.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zN1O9ZwjWg_000453_000463.mp4,14
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-uzhaclXzdU_000000_000010.mp4,198
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xqh0BXezLI_000167_000177.mp4,100
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0Be0vaiubdA_000017_000027.mp4,192
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-mEpJ__rBU_000048_000058.mp4,307
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08m52mEBjlo_000010_000020.mp4,78
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vBDJ8anp5M_000075_000085.mp4,162
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01Sy8Hh6i-s_000000_000010.mp4,79
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02hjHqwU-GI_000031_000041.mp4,374
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xixa4bDH-s_000031_000041.mp4,17
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06-qiWK9ZuQ_000295_000305.mp4,162
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03itqKaw8ec_000027_000037.mp4,277
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-y8MZ16sfJQ_000402_000412.mp4,35
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06eDnbb3csU_000021_000031.mp4,83
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-ujBLQ7LF40_000022_000032.mp4,130
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0By5gvGbF0I_000018_000028.mp4,66
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01Pm_PtM-3c_000013_000023.mp4,57
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07f88HrHORw_000116_000126.mp4,288
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0B8yap0l98A_000008_000018.mp4,146
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06pj__z8U5c_000043_000053.mp4,109
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08jD-3-p218_000071_000081.mp4,42
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w5zqLILMpI_000163_000173.mp4,0
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yY5tIl1tLA_000071_000081.mp4,69
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xM5R1O8tos_000068_000078.mp4,4
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08iGOn1T5tY_000050_000060.mp4,58
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03RuNUh9NAo_000013_000023.mp4,167
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01AWF8TdEb8_000000_000010.mp4,365
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00cMx9NlVGY_000002_000012.mp4,275
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00pOYhQi0JY_000000_000010.mp4,249
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BPu1XNLCLI_000221_000231.mp4,147
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-0ytYma0sM_000234_000244.mp4,143
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BPysL-PnOc_000374_000384.mp4,220
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06inV5oEZLk_000017_000027.mp4,251
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09hrf4tspQM_000007_000017.mp4,103
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BLyz0GTX8w_000000_000010.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02JX0C1JofE_000045_000055.mp4,37
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vL9UdfjRTo_000178_000188.mp4,42
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-y2bC2OepiM_000035_000045.mp4,6
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-waNEJSWyuA_000001_000011.mp4,255
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09_WmlNUCuA_000274_000284.mp4,146
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03wi9atLYZ8_000066_000076.mp4,60
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/072gdrATTyw_000004_000014.mp4,19
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vwjWQHlpYk_000214_000224.mp4,339
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BeczhLJTak_000302_000312.mp4,70
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06ON1-8oHTc_000130_000140.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AisbPBEq-c_000003_000013.mp4,116
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08aHcnROvfI_000176_000186.mp4,380
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01kR4-7DbN8_000110_000120.mp4,5
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vuzfCsPHC0_000005_000015.mp4,350
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BZjQzUrSdY_000001_000011.mp4,69
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03GrMS9ZC7M_000073_000083.mp4,147
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09tMRQJvtJE_000005_000015.mp4,201
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-v0C-l0yHDA_000090_000100.mp4,198
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08kcsS290S4_000001_000011.mp4,77
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06oYk7VN3GQ_000065_000075.mp4,220
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0Aj5dP2lsLc_000042_000052.mp4,322
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xqQ7VyJBxg_000000_000010.mp4,250
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02pqqNf2pVk_000013_000023.mp4,89
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-uv_-QtVUh0_000089_000099.mp4,18
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03c_g8lhMT0_000071_000081.mp4,7
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03LexUfuweY_000018_000028.mp4,34
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07wiAPphbv4_000000_000010.mp4,142
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xzK6cQoP4o_000001_000011.mp4,148
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05rZJZ-0ugY_000015_000025.mp4,132
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06VG5DWubBQ_000101_000111.mp4,137
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/068cRhC-cYA_000096_000106.mp4,178
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05T7F8NC3h4_000018_000028.mp4,105
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05ajfyAyDUU_000006_000016.mp4,333
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0C2cBh_NZNU_000034_000044.mp4,57
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zmyDOwxEaE_000008_000018.mp4,275
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yBIVCqOp9w_000001_000011.mp4,37
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01WKY1mn5FI_000000_000010.mp4,262
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BxSSwxuqWg_000061_000071.mp4,144
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0083lvylGBs_000165_000175.mp4,147
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04SngfVh3AI_000097_000107.mp4,280
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-y9wlqiK5C4_000015_000025.mp4,247
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08DnMlj6mkw_000004_000014.mp4,321
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05MI7UlnY4A_000014_000024.mp4,254
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BaiAcK7iwo_000029_000039.mp4,262
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05_Xyv48uXE_000002_000012.mp4,147
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-2GOSXJUe0_000000_000010.mp4,48
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04G0mXfS9Ck_000243_000253.mp4,273
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02fL4_YiyRY_000253_000263.mp4,32
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/076RvQDjUAA_000147_000157.mp4,224
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05T-mxQdu2g_000226_000236.mp4,348
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xnZhSsSuao_000053_000063.mp4,311
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xJUzkd1-BI_000009_000019.mp4,127
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xyqB3kALpY_000004_000014.mp4,379
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yI7GZPDpMo_000004_000014.mp4,325
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/068UUAWp55Q_000004_000014.mp4,244
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09nHCaJU-HU_000000_000010.mp4,316
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03UKK1cog-c_000011_000021.mp4,179
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04DfOo3q0eE_000179_000189.mp4,246
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zIShlE3yv8_000000_000010.mp4,134
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w-u_dHuDtM_000047_000057.mp4,73
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07zkHLVSmGU_000138_000148.mp4,207
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yZqtFrBI2c_000004_000014.mp4,183
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-mXRzsMdFA_000017_000027.mp4,273
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zbHop1XLyM_000116_000126.mp4,352
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07NVtDLt-Kc_000006_000016.mp4,34
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wX5hzM6Z3E_000001_000011.mp4,323
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AxgY7y4X30_000001_000011.mp4,82
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xRTUbtDuNw_000001_000011.mp4,288
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00DHvWQnd3I_000012_000022.mp4,317
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wgCR4wk_dU_000011_000021.mp4,125
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05hKGU5928E_000352_000362.mp4,269
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zRoQ6-xajE_000005_000015.mp4,19
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03biQYd1lAc_000067_000077.mp4,89
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04gqPdWhR2A_000068_000078.mp4,177
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-unudv5SOI4_000010_000020.mp4,356
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-88gsjuNUg_000045_000055.mp4,337
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02vVymJ73KA_000105_000115.mp4,221
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06FObXSod4E_000000_000010.mp4,74
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0BjXXtQnPMk_000000_000010.mp4,235
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vc2BPSmNCk_001606_001616.mp4,266
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-PpgRaT3Es_000029_000039.mp4,41
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-wr2W1bvbYk_000480_000490.mp4,108
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06ofnvq2Hjs_000065_000075.mp4,306
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-vxADORE9Vo_000000_000010.mp4,31
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05wsL12f47w_000058_000068.mp4,349
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/06iGSXv8jUM_000105_000115.mp4,351
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08Rk0r1zVyk_000044_000054.mp4,48
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00hZ1kuCj4U_000000_000010.mp4,59
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03WF4D2tlsU_000052_000062.mp4,354
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02ayT4lFErI_000001_000011.mp4,305
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05Ru2KOKSy8_000003_000013.mp4,385
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03r1pyPzgOU_000027_000037.mp4,389
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AqpxOQWfAE_000002_000012.mp4,252
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07NpjGx3zY4_000048_000058.mp4,55
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0-gBCnkRf0I_000054_000064.mp4,374
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-yTWn1Q1nwQ_000008_000018.mp4,256
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/04A6l33umzg_000000_000010.mp4,95
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0AY5Wc0m2Y0_000008_000018.mp4,226
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-w3LnvJK8W0_000001_000011.mp4,367
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xDXYkOG5B0_000055_000065.mp4,204
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00Dn8_NAlQk_000064_000074.mp4,332
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-zwUAD_POO8_000124_000134.mp4,7
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/0B9G6YsdAx8_000478_000488.mp4,351
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07meInKy9hE_000010_000020.mp4,338
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/00oaZubetUo_000161_000171.mp4,247
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-z6s_CoGvCM_000019_000029.mp4,388
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02JmUBj5xzs_000004_000014.mp4,261
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/03SGPShRRzs_000003_000013.mp4,6
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/02wZSF3e_cY_000054_000064.mp4,365
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/05rBmWpr6Rs_000006_000016.mp4,367
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07fUlMbRB-0_000314_000324.mp4,286
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07on_8rbwyM_000172_000182.mp4,33
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/-xpdCfHcuro_000000_000010.mp4,253
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/09pVvvITA-o_000003_000013.mp4,299
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/08a8fB8yDOI_000021_000031.mp4,297
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/07u-CPz93rQ_000133_000143.mp4,91
/home/leon-gold/jepa/kinetics-dataset/k400_targz/train/part_3/01rMc9O7reg_000190_000200.mp4,33
